c_order_id, c_order_date, c_order_time, c_order_subtotal, c_order_tax, c_order_total, c_order_payment_type
46284, 2023-11-10, 16:2:30, 14, 1.16, 15.15, cash
46285, 2023-11-10, 12:35:50, 17, 1.40, 18.40, debit
46286, 2023-11-10, 17:16:35, 29, 2.39, 31.39, cash
46287, 2023-11-10, 16:52:5, 15, 1.24, 16.24, debit
46288, 2023-11-10, 22:12:5, 14, 1.16, 15.15, credit
46289, 2023-11-10, 15:49:10, 20, 1.65, 21.65, debit
46290, 2023-11-10, 20:40:15, 19, 1.57, 20.57, debit
46291, 2023-11-10, 19:54:46, 17, 1.40, 18.40, cash
46292, 2023-11-10, 13:0:42, 10, 0.83, 10.82, debit
46293, 2023-11-10, 18:46:11, 26, 2.15, 28.14, debit
46294, 2023-11-10, 11:15:19, 8, 0.66, 8.66, cash
46295, 2023-11-10, 17:15:49, 18, 1.49, 19.48, credit
46296, 2023-11-10, 16:8:2, 5, 0.41, 5.41, debit
46297, 2023-11-10, 11:19:9, 27, 2.23, 29.23, cash
46298, 2023-11-10, 17:49:38, 18, 1.49, 19.48, credit
46299, 2023-11-10, 14:23:4, 16, 1.32, 17.32, cash
46300, 2023-11-10, 20:48:43, 18, 1.49, 19.48, cash
46301, 2023-11-10, 21:30:21, 11, 0.91, 11.91, credit
46302, 2023-11-10, 12:24:8, 11, 0.91, 11.91, debit
46303, 2023-11-10, 19:52:56, 11, 0.91, 11.91, debit
46304, 2023-11-10, 18:8:29, 10, 0.83, 10.82, credit
46305, 2023-11-10, 21:57:54, 7, 0.58, 7.58, cash
46306, 2023-11-10, 15:29:51, 12, 0.99, 12.99, credit
46307, 2023-11-10, 20:29:30, 5, 0.41, 5.41, debit
46308, 2023-11-10, 19:17:44, 6, 0.49, 6.50, debit
46309, 2023-11-10, 22:51:29, 25, 2.06, 27.06, credit
46310, 2023-11-10, 12:44:17, 23, 1.90, 24.90, debit
46311, 2023-11-10, 19:0:48, 29, 2.39, 31.39, credit
46312, 2023-11-10, 21:47:32, 5, 0.41, 5.41, cash
46313, 2023-11-10, 19:32:13, 27, 2.23, 29.23, credit
46314, 2023-11-10, 20:30:34, 29, 2.39, 31.39, cash
46315, 2023-11-10, 21:0:36, 17, 1.40, 18.40, debit
46316, 2023-11-10, 19:58:4, 23, 1.90, 24.90, cash
46317, 2023-11-10, 20:38:27, 9, 0.74, 9.74, credit
46318, 2023-11-10, 16:48:0, 24, 1.98, 25.98, credit
46319, 2023-11-10, 12:49:7, 20, 1.65, 21.65, credit
46320, 2023-11-10, 14:35:16, 16, 1.32, 17.32, cash
46321, 2023-11-10, 13:40:50, 21, 1.73, 22.73, debit
46322, 2023-11-10, 12:45:10, 12, 0.99, 12.99, debit
46323, 2023-11-10, 16:12:56, 24, 1.98, 25.98, cash
46324, 2023-11-10, 11:2:48, 7, 0.58, 7.58, credit
46325, 2023-11-10, 14:19:22, 9, 0.74, 9.74, credit
46326, 2023-11-10, 20:18:40, 28, 2.31, 30.31, cash
46327, 2023-11-10, 18:14:51, 16, 1.32, 17.32, credit
46328, 2023-11-10, 19:45:42, 6, 0.49, 6.50, cash
46329, 2023-11-10, 13:33:1, 16, 1.32, 17.32, debit
46330, 2023-11-10, 17:58:24, 5, 0.41, 5.41, cash
46331, 2023-11-10, 11:22:9, 15, 1.24, 16.24, debit
46332, 2023-11-10, 13:17:28, 23, 1.90, 24.90, debit
46333, 2023-11-10, 15:1:17, 25, 2.06, 27.06, debit
46334, 2023-11-10, 14:21:51, 7, 0.58, 7.58, debit
46335, 2023-11-10, 20:55:42, 8, 0.66, 8.66, debit
46336, 2023-11-10, 16:5:25, 26, 2.15, 28.14, debit
46337, 2023-11-10, 17:23:16, 18, 1.49, 19.48, cash
46338, 2023-11-10, 12:26:7, 15, 1.24, 16.24, cash
46339, 2023-11-10, 17:7:7, 20, 1.65, 21.65, cash
46340, 2023-11-10, 12:0:5, 12, 0.99, 12.99, debit
46341, 2023-11-10, 20:55:22, 27, 2.23, 29.23, credit
46342, 2023-11-10, 22:2:19, 18, 1.49, 19.48, cash
46343, 2023-11-10, 17:22:6, 13, 1.07, 14.07, credit
46344, 2023-11-10, 17:42:23, 17, 1.40, 18.40, credit
46345, 2023-11-10, 14:22:23, 9, 0.74, 9.74, debit
46346, 2023-11-10, 17:46:26, 16, 1.32, 17.32, cash
46347, 2023-11-10, 22:30:29, 17, 1.40, 18.40, debit
46348, 2023-11-10, 17:13:57, 15, 1.24, 16.24, cash
46349, 2023-11-10, 12:52:28, 9, 0.74, 9.74, debit
46350, 2023-11-10, 18:49:39, 23, 1.90, 24.90, cash
46351, 2023-11-10, 19:44:36, 20, 1.65, 21.65, credit
46352, 2023-11-10, 12:51:41, 24, 1.98, 25.98, debit
46353, 2023-11-10, 21:23:4, 8, 0.66, 8.66, credit
46354, 2023-11-10, 12:29:11, 12, 0.99, 12.99, cash
46355, 2023-11-10, 13:21:24, 26, 2.15, 28.14, credit
46356, 2023-11-10, 21:22:30, 7, 0.58, 7.58, credit
46357, 2023-11-10, 15:31:55, 10, 0.83, 10.82, debit
46358, 2023-11-10, 12:52:56, 25, 2.06, 27.06, cash
46359, 2023-11-10, 13:53:20, 14, 1.16, 15.15, credit
46360, 2023-11-10, 17:1:52, 25, 2.06, 27.06, cash
46361, 2023-11-10, 18:15:1, 13, 1.07, 14.07, debit
46362, 2023-11-10, 12:22:3, 8, 0.66, 8.66, cash
46363, 2023-11-10, 12:59:47, 19, 1.57, 20.57, credit
46364, 2023-11-10, 13:25:22, 13, 1.07, 14.07, debit
46365, 2023-11-10, 21:44:52, 8, 0.66, 8.66, credit
46366, 2023-11-10, 19:17:47, 17, 1.40, 18.40, credit
46367, 2023-11-10, 19:34:57, 11, 0.91, 11.91, credit
46368, 2023-11-10, 16:27:16, 14, 1.16, 15.15, cash
46369, 2023-11-10, 21:19:0, 11, 0.91, 11.91, credit
46370, 2023-11-10, 20:45:58, 5, 0.41, 5.41, cash
46371, 2023-11-10, 20:42:58, 11, 0.91, 11.91, debit
46372, 2023-11-10, 11:57:7, 9, 0.74, 9.74, debit
46373, 2023-11-10, 17:2:50, 26, 2.15, 28.14, debit
46374, 2023-11-10, 14:43:47, 14, 1.16, 15.15, credit
46375, 2023-11-10, 17:12:36, 11, 0.91, 11.91, credit
46376, 2023-11-10, 15:12:52, 17, 1.40, 18.40, credit
46377, 2023-11-10, 16:30:26, 7, 0.58, 7.58, cash
46378, 2023-11-10, 11:24:0, 21, 1.73, 22.73, cash
46379, 2023-11-10, 22:17:5, 6, 0.49, 6.50, credit
46380, 2023-11-10, 15:22:36, 10, 0.83, 10.82, cash
46381, 2023-11-10, 14:7:11, 11, 0.91, 11.91, credit
46382, 2023-11-10, 14:20:37, 14, 1.16, 15.15, cash
46383, 2023-11-10, 11:37:31, 23, 1.90, 24.90, cash
46384, 2023-11-10, 11:30:17, 7, 0.58, 7.58, cash
46385, 2023-11-10, 11:26:47, 9, 0.74, 9.74, cash
46386, 2023-11-10, 13:29:7, 12, 0.99, 12.99, credit
46387, 2023-11-10, 14:30:56, 17, 1.40, 18.40, debit
46388, 2023-11-10, 12:11:39, 11, 0.91, 11.91, credit
46389, 2023-11-10, 18:6:19, 25, 2.06, 27.06, cash
46390, 2023-11-10, 19:47:35, 28, 2.31, 30.31, credit
46391, 2023-11-10, 11:33:23, 25, 2.06, 27.06, cash
46392, 2023-11-10, 14:48:30, 7, 0.58, 7.58, debit
46393, 2023-11-10, 19:51:27, 24, 1.98, 25.98, credit
46394, 2023-11-10, 17:43:13, 19, 1.57, 20.57, cash
46395, 2023-11-10, 17:20:52, 12, 0.99, 12.99, credit
46396, 2023-11-10, 19:56:29, 21, 1.73, 22.73, cash
46397, 2023-11-10, 15:5:42, 18, 1.49, 19.48, credit
46398, 2023-11-10, 13:14:57, 15, 1.24, 16.24, cash
46399, 2023-11-10, 22:41:34, 20, 1.65, 21.65, cash
46400, 2023-11-10, 22:44:5, 9, 0.74, 9.74, debit
46401, 2023-11-10, 11:19:54, 8, 0.66, 8.66, credit
46402, 2023-11-10, 16:56:55, 24, 1.98, 25.98, cash
46403, 2023-11-10, 19:20:31, 21, 1.73, 22.73, credit
46404, 2023-11-10, 11:52:49, 20, 1.65, 21.65, debit
46405, 2023-11-11, 21:9:36, 22, 1.82, 23.82, cash
46406, 2023-11-11, 14:1:11, 25, 2.06, 27.06, cash
46407, 2023-11-11, 18:25:26, 17, 1.40, 18.40, cash
46408, 2023-11-11, 12:30:3, 17, 1.40, 18.40, credit
46409, 2023-11-11, 13:17:8, 16, 1.32, 17.32, cash
46410, 2023-11-11, 16:6:45, 16, 1.32, 17.32, debit
46411, 2023-11-11, 22:43:0, 8, 0.66, 8.66, debit
46412, 2023-11-11, 15:53:11, 20, 1.65, 21.65, debit
46413, 2023-11-11, 13:23:28, 24, 1.98, 25.98, debit
46414, 2023-11-11, 20:10:46, 14, 1.16, 15.15, cash
46415, 2023-11-11, 13:11:48, 12, 0.99, 12.99, debit
46416, 2023-11-11, 21:0:26, 21, 1.73, 22.73, cash
46417, 2023-11-11, 17:19:58, 18, 1.49, 19.48, cash
46418, 2023-11-11, 20:7:30, 23, 1.90, 24.90, credit
46419, 2023-11-11, 13:33:33, 8, 0.66, 8.66, credit
46420, 2023-11-11, 22:41:32, 21, 1.73, 22.73, cash
46421, 2023-11-11, 11:16:2, 20, 1.65, 21.65, credit
46422, 2023-11-11, 17:26:28, 13, 1.07, 14.07, cash
46423, 2023-11-11, 22:20:55, 28, 2.31, 30.31, cash
46424, 2023-11-11, 21:57:17, 19, 1.57, 20.57, cash
46425, 2023-11-11, 15:50:40, 19, 1.57, 20.57, cash
46426, 2023-11-11, 18:15:23, 29, 2.39, 31.39, credit
46427, 2023-11-11, 14:53:8, 6, 0.49, 6.50, debit
46428, 2023-11-11, 13:52:2, 20, 1.65, 21.65, debit
46429, 2023-11-11, 19:37:3, 5, 0.41, 5.41, debit
46430, 2023-11-11, 13:45:35, 14, 1.16, 15.15, debit
46431, 2023-11-11, 17:44:11, 8, 0.66, 8.66, credit
46432, 2023-11-11, 13:22:53, 23, 1.90, 24.90, cash
46433, 2023-11-11, 15:15:19, 22, 1.82, 23.82, cash
46434, 2023-11-11, 11:49:57, 12, 0.99, 12.99, credit
46435, 2023-11-11, 16:16:13, 12, 0.99, 12.99, debit
46436, 2023-11-11, 13:28:53, 14, 1.16, 15.15, cash
46437, 2023-11-11, 21:48:32, 28, 2.31, 30.31, cash
46438, 2023-11-11, 16:46:46, 21, 1.73, 22.73, credit
46439, 2023-11-11, 22:6:8, 25, 2.06, 27.06, debit
46440, 2023-11-11, 19:59:51, 23, 1.90, 24.90, debit
46441, 2023-11-11, 21:0:53, 28, 2.31, 30.31, debit
46442, 2023-11-11, 13:56:56, 29, 2.39, 31.39, debit
46443, 2023-11-11, 20:22:3, 17, 1.40, 18.40, cash
46444, 2023-11-11, 15:42:44, 17, 1.40, 18.40, cash
46445, 2023-11-11, 11:44:27, 13, 1.07, 14.07, debit
46446, 2023-11-11, 17:24:45, 15, 1.24, 16.24, cash
46447, 2023-11-11, 22:46:58, 5, 0.41, 5.41, credit
46448, 2023-11-11, 11:39:12, 26, 2.15, 28.14, cash
46449, 2023-11-11, 11:7:48, 15, 1.24, 16.24, credit
46450, 2023-11-11, 21:47:28, 26, 2.15, 28.14, debit
46451, 2023-11-11, 17:16:13, 26, 2.15, 28.14, credit
46452, 2023-11-11, 22:58:4, 9, 0.74, 9.74, cash
46453, 2023-11-11, 11:5:43, 5, 0.41, 5.41, debit
46454, 2023-11-11, 11:5:44, 6, 0.49, 6.50, debit
46455, 2023-11-11, 11:57:26, 8, 0.66, 8.66, debit
46456, 2023-11-11, 15:10:55, 18, 1.49, 19.48, cash
46457, 2023-11-11, 12:14:22, 27, 2.23, 29.23, credit
46458, 2023-11-11, 12:24:23, 26, 2.15, 28.14, debit
46459, 2023-11-11, 16:34:39, 28, 2.31, 30.31, debit
46460, 2023-11-11, 18:7:21, 10, 0.83, 10.82, debit
46461, 2023-11-11, 17:59:43, 6, 0.49, 6.50, cash
46462, 2023-11-11, 14:26:27, 5, 0.41, 5.41, cash
46463, 2023-11-11, 21:7:34, 25, 2.06, 27.06, credit
46464, 2023-11-11, 15:22:30, 20, 1.65, 21.65, debit
46465, 2023-11-11, 19:36:36, 24, 1.98, 25.98, credit
46466, 2023-11-11, 21:50:42, 12, 0.99, 12.99, cash
46467, 2023-11-11, 22:26:27, 26, 2.15, 28.14, credit
46468, 2023-11-11, 21:31:25, 18, 1.49, 19.48, cash
46469, 2023-11-11, 19:50:34, 12, 0.99, 12.99, debit
46470, 2023-11-11, 20:40:33, 27, 2.23, 29.23, debit
46471, 2023-11-11, 16:14:57, 9, 0.74, 9.74, debit
46472, 2023-11-11, 12:33:45, 11, 0.91, 11.91, credit
46473, 2023-11-11, 17:0:59, 8, 0.66, 8.66, debit
46474, 2023-11-11, 11:4:41, 8, 0.66, 8.66, credit
46475, 2023-11-11, 22:0:1, 26, 2.15, 28.14, cash
46476, 2023-11-11, 13:57:1, 11, 0.91, 11.91, cash
46477, 2023-11-11, 14:2:41, 27, 2.23, 29.23, credit
46478, 2023-11-11, 14:10:14, 15, 1.24, 16.24, cash
46479, 2023-11-11, 14:2:17, 13, 1.07, 14.07, debit
46480, 2023-11-11, 21:41:31, 16, 1.32, 17.32, debit
46481, 2023-11-11, 20:29:1, 16, 1.32, 17.32, credit
46482, 2023-11-11, 14:18:46, 5, 0.41, 5.41, credit
46483, 2023-11-11, 20:59:27, 11, 0.91, 11.91, credit
46484, 2023-11-11, 16:25:35, 23, 1.90, 24.90, debit
46485, 2023-11-11, 18:57:19, 19, 1.57, 20.57, credit
46486, 2023-11-11, 20:10:12, 5, 0.41, 5.41, debit
46487, 2023-11-11, 15:53:23, 6, 0.49, 6.50, credit
46488, 2023-11-11, 11:38:36, 11, 0.91, 11.91, credit
46489, 2023-11-11, 18:24:33, 19, 1.57, 20.57, debit
46490, 2023-11-11, 18:25:59, 10, 0.83, 10.82, debit
46491, 2023-11-11, 16:37:5, 7, 0.58, 7.58, credit
46492, 2023-11-11, 15:21:56, 8, 0.66, 8.66, debit
46493, 2023-11-11, 14:59:3, 11, 0.91, 11.91, cash
46494, 2023-11-11, 19:35:31, 27, 2.23, 29.23, credit
46495, 2023-11-11, 14:7:19, 22, 1.82, 23.82, cash
46496, 2023-11-11, 18:51:17, 24, 1.98, 25.98, credit
46497, 2023-11-11, 20:52:55, 7, 0.58, 7.58, debit
46498, 2023-11-11, 16:32:56, 11, 0.91, 11.91, cash
46499, 2023-11-11, 12:4:30, 14, 1.16, 15.15, cash
46500, 2023-11-11, 14:26:58, 29, 2.39, 31.39, credit
46501, 2023-11-11, 13:0:12, 23, 1.90, 24.90, cash
46502, 2023-11-11, 13:4:40, 22, 1.82, 23.82, cash
46503, 2023-11-11, 21:38:11, 15, 1.24, 16.24, cash
46504, 2023-11-11, 15:10:11, 9, 0.74, 9.74, debit
46505, 2023-11-11, 18:11:36, 10, 0.83, 10.82, credit
46506, 2023-11-11, 20:46:59, 8, 0.66, 8.66, debit
46507, 2023-11-11, 12:42:54, 25, 2.06, 27.06, credit
46508, 2023-11-11, 15:27:24, 19, 1.57, 20.57, cash
46509, 2023-11-11, 22:44:4, 10, 0.83, 10.82, cash
46510, 2023-11-11, 16:34:51, 29, 2.39, 31.39, debit
46511, 2023-11-11, 11:34:58, 11, 0.91, 11.91, credit
46512, 2023-11-11, 16:14:50, 11, 0.91, 11.91, credit
46513, 2023-11-11, 17:37:23, 20, 1.65, 21.65, cash
46514, 2023-11-11, 14:25:27, 24, 1.98, 25.98, credit
46515, 2023-11-11, 22:3:41, 13, 1.07, 14.07, debit
46516, 2023-11-11, 12:50:27, 8, 0.66, 8.66, cash
46517, 2023-11-11, 12:41:17, 29, 2.39, 31.39, cash
46518, 2023-11-11, 11:19:39, 26, 2.15, 28.14, debit
46519, 2023-11-11, 21:20:4, 11, 0.91, 11.91, credit
46520, 2023-11-11, 14:4:18, 8, 0.66, 8.66, cash
46521, 2023-11-11, 20:49:46, 14, 1.16, 15.15, credit
46522, 2023-11-11, 15:37:2, 14, 1.16, 15.15, debit
46523, 2023-11-11, 22:56:17, 15, 1.24, 16.24, credit
46524, 2023-11-11, 14:32:57, 17, 1.40, 18.40, credit
46525, 2023-11-11, 13:57:36, 6, 0.49, 6.50, cash
46526, 2023-11-11, 17:59:7, 6, 0.49, 6.50, cash
46527, 2023-11-11, 17:53:34, 23, 1.90, 24.90, debit
46528, 2023-11-11, 20:4:15, 20, 1.65, 21.65, credit
46529, 2023-11-11, 14:27:36, 7, 0.58, 7.58, debit
46530, 2023-11-11, 18:41:50, 6, 0.49, 6.50, debit
46531, 2023-11-11, 18:54:50, 6, 0.49, 6.50, debit
46532, 2023-11-11, 11:52:15, 25, 2.06, 27.06, debit
46533, 2023-11-11, 14:21:58, 26, 2.15, 28.14, debit
46534, 2023-11-11, 15:20:6, 20, 1.65, 21.65, debit
46535, 2023-11-11, 19:53:42, 23, 1.90, 24.90, cash
46536, 2023-11-11, 16:35:15, 10, 0.83, 10.82, cash
46537, 2023-11-11, 18:8:35, 9, 0.74, 9.74, cash
46538, 2023-11-11, 16:31:6, 28, 2.31, 30.31, cash
46539, 2023-11-11, 16:52:16, 29, 2.39, 31.39, credit
46540, 2023-11-11, 22:15:22, 28, 2.31, 30.31, cash
46541, 2023-11-11, 13:59:41, 26, 2.15, 28.14, debit
46542, 2023-11-11, 21:57:18, 26, 2.15, 28.14, credit
46543, 2023-11-11, 12:14:16, 15, 1.24, 16.24, cash
46544, 2023-11-11, 17:14:46, 14, 1.16, 15.15, cash
46545, 2023-11-11, 20:35:31, 28, 2.31, 30.31, credit
46546, 2023-11-11, 15:25:33, 8, 0.66, 8.66, credit
46547, 2023-11-11, 13:36:54, 29, 2.39, 31.39, cash
46548, 2023-11-11, 20:29:27, 24, 1.98, 25.98, debit
46549, 2023-11-11, 12:4:2, 13, 1.07, 14.07, cash
46550, 2023-11-11, 15:43:23, 28, 2.31, 30.31, credit
46551, 2023-11-11, 11:50:56, 13, 1.07, 14.07, credit
46552, 2023-11-11, 15:18:45, 23, 1.90, 24.90, debit
46553, 2023-11-11, 12:22:30, 18, 1.49, 19.48, credit
46554, 2023-11-11, 13:27:59, 19, 1.57, 20.57, credit
46555, 2023-11-11, 20:2:6, 14, 1.16, 15.15, cash
46556, 2023-11-11, 11:58:42, 22, 1.82, 23.82, cash
46557, 2023-11-11, 19:45:31, 9, 0.74, 9.74, credit
46558, 2023-11-11, 13:20:34, 7, 0.58, 7.58, debit
46559, 2023-11-11, 20:42:17, 17, 1.40, 18.40, credit
46560, 2023-11-11, 13:37:24, 26, 2.15, 28.14, debit
46561, 2023-11-11, 13:55:23, 25, 2.06, 27.06, debit
46562, 2023-11-11, 22:21:50, 13, 1.07, 14.07, debit
46563, 2023-11-11, 14:52:26, 13, 1.07, 14.07, cash
46564, 2023-11-11, 13:3:35, 7, 0.58, 7.58, credit
46565, 2023-11-11, 13:18:24, 7, 0.58, 7.58, credit
46566, 2023-11-11, 16:39:51, 6, 0.49, 6.50, credit
46567, 2023-11-11, 16:22:28, 8, 0.66, 8.66, debit
46568, 2023-11-11, 19:16:23, 21, 1.73, 22.73, debit
46569, 2023-11-11, 20:23:46, 22, 1.82, 23.82, credit
46570, 2023-11-12, 20:41:5, 28, 2.31, 30.31, debit
46571, 2023-11-12, 13:18:24, 22, 1.82, 23.82, cash
46572, 2023-11-12, 13:34:11, 10, 0.83, 10.82, cash
46573, 2023-11-12, 21:34:50, 10, 0.83, 10.82, credit
46574, 2023-11-12, 12:28:44, 20, 1.65, 21.65, cash
46575, 2023-11-12, 12:3:37, 14, 1.16, 15.15, cash
46576, 2023-11-12, 21:52:55, 28, 2.31, 30.31, cash
46577, 2023-11-12, 22:31:32, 5, 0.41, 5.41, cash
46578, 2023-11-12, 16:37:15, 22, 1.82, 23.82, debit
46579, 2023-11-12, 14:40:34, 21, 1.73, 22.73, debit
46580, 2023-11-12, 11:28:5, 29, 2.39, 31.39, credit
46581, 2023-11-12, 19:14:48, 12, 0.99, 12.99, cash
46582, 2023-11-12, 17:22:12, 8, 0.66, 8.66, debit
46583, 2023-11-12, 16:54:57, 15, 1.24, 16.24, credit
46584, 2023-11-12, 21:59:55, 14, 1.16, 15.15, credit
46585, 2023-11-12, 17:21:14, 18, 1.49, 19.48, debit
46586, 2023-11-12, 21:31:46, 7, 0.58, 7.58, cash
46587, 2023-11-12, 22:47:57, 5, 0.41, 5.41, credit
46588, 2023-11-12, 16:32:24, 15, 1.24, 16.24, credit
46589, 2023-11-12, 15:34:7, 15, 1.24, 16.24, cash
46590, 2023-11-12, 21:18:25, 22, 1.82, 23.82, credit
46591, 2023-11-12, 21:45:4, 29, 2.39, 31.39, debit
46592, 2023-11-12, 11:38:57, 12, 0.99, 12.99, cash
46593, 2023-11-12, 18:55:6, 5, 0.41, 5.41, cash
46594, 2023-11-12, 18:22:56, 29, 2.39, 31.39, cash
46595, 2023-11-12, 15:23:47, 7, 0.58, 7.58, cash
46596, 2023-11-12, 16:32:55, 16, 1.32, 17.32, cash
46597, 2023-11-12, 20:24:18, 23, 1.90, 24.90, credit
46598, 2023-11-12, 17:59:44, 9, 0.74, 9.74, cash
46599, 2023-11-12, 15:52:26, 24, 1.98, 25.98, cash
46600, 2023-11-12, 14:49:55, 24, 1.98, 25.98, cash
46601, 2023-11-12, 18:35:15, 23, 1.90, 24.90, cash
46602, 2023-11-12, 21:5:49, 13, 1.07, 14.07, debit
46603, 2023-11-12, 13:51:25, 23, 1.90, 24.90, cash
46604, 2023-11-12, 19:42:35, 11, 0.91, 11.91, cash
46605, 2023-11-12, 21:13:13, 17, 1.40, 18.40, debit
46606, 2023-11-12, 14:13:9, 6, 0.49, 6.50, credit
46607, 2023-11-12, 12:24:21, 23, 1.90, 24.90, credit
46608, 2023-11-12, 13:20:51, 23, 1.90, 24.90, credit
46609, 2023-11-12, 22:7:3, 23, 1.90, 24.90, credit
46610, 2023-11-12, 20:12:44, 8, 0.66, 8.66, cash
46611, 2023-11-12, 18:13:31, 23, 1.90, 24.90, credit
46612, 2023-11-12, 18:48:30, 21, 1.73, 22.73, cash
46613, 2023-11-12, 20:35:13, 27, 2.23, 29.23, debit
46614, 2023-11-12, 15:21:47, 16, 1.32, 17.32, debit
46615, 2023-11-12, 17:1:51, 16, 1.32, 17.32, debit
46616, 2023-11-12, 19:16:10, 25, 2.06, 27.06, cash
46617, 2023-11-12, 13:20:59, 19, 1.57, 20.57, debit
46618, 2023-11-12, 12:1:45, 18, 1.49, 19.48, cash
46619, 2023-11-12, 16:29:46, 28, 2.31, 30.31, credit
46620, 2023-11-12, 15:35:47, 14, 1.16, 15.15, cash
46621, 2023-11-12, 19:45:37, 15, 1.24, 16.24, debit
46622, 2023-11-12, 12:43:56, 21, 1.73, 22.73, cash
46623, 2023-11-12, 21:55:45, 27, 2.23, 29.23, cash
46624, 2023-11-12, 20:10:37, 21, 1.73, 22.73, credit
46625, 2023-11-12, 14:51:43, 19, 1.57, 20.57, cash
46626, 2023-11-12, 19:19:26, 12, 0.99, 12.99, cash
46627, 2023-11-12, 20:28:24, 29, 2.39, 31.39, debit
46628, 2023-11-12, 19:23:31, 5, 0.41, 5.41, debit
46629, 2023-11-12, 19:53:41, 16, 1.32, 17.32, credit
46630, 2023-11-12, 22:52:0, 17, 1.40, 18.40, cash
46631, 2023-11-12, 19:22:26, 23, 1.90, 24.90, credit
46632, 2023-11-12, 12:12:17, 18, 1.49, 19.48, cash
46633, 2023-11-12, 12:53:21, 29, 2.39, 31.39, credit
46634, 2023-11-12, 16:23:27, 13, 1.07, 14.07, cash
46635, 2023-11-12, 15:47:58, 18, 1.49, 19.48, debit
46636, 2023-11-12, 21:43:2, 6, 0.49, 6.50, cash
46637, 2023-11-12, 11:31:11, 17, 1.40, 18.40, cash
46638, 2023-11-12, 21:15:48, 6, 0.49, 6.50, credit
46639, 2023-11-12, 22:28:14, 25, 2.06, 27.06, debit
46640, 2023-11-12, 13:41:10, 22, 1.82, 23.82, credit
46641, 2023-11-12, 14:0:36, 12, 0.99, 12.99, credit
46642, 2023-11-12, 21:49:28, 17, 1.40, 18.40, cash
46643, 2023-11-12, 11:50:28, 22, 1.82, 23.82, credit
46644, 2023-11-12, 18:17:16, 17, 1.40, 18.40, debit
46645, 2023-11-12, 22:53:37, 27, 2.23, 29.23, cash
46646, 2023-11-12, 14:39:45, 29, 2.39, 31.39, debit
46647, 2023-11-12, 18:58:24, 13, 1.07, 14.07, debit
46648, 2023-11-12, 17:13:55, 6, 0.49, 6.50, credit
46649, 2023-11-12, 22:30:51, 15, 1.24, 16.24, debit
46650, 2023-11-12, 22:4:8, 5, 0.41, 5.41, credit
46651, 2023-11-12, 22:37:55, 13, 1.07, 14.07, debit
46652, 2023-11-12, 18:20:31, 19, 1.57, 20.57, cash
46653, 2023-11-12, 12:50:8, 12, 0.99, 12.99, cash
46654, 2023-11-12, 13:53:28, 26, 2.15, 28.14, credit
46655, 2023-11-12, 12:39:38, 29, 2.39, 31.39, debit
46656, 2023-11-12, 18:56:48, 19, 1.57, 20.57, cash
46657, 2023-11-12, 21:10:24, 7, 0.58, 7.58, debit
46658, 2023-11-12, 12:55:23, 14, 1.16, 15.15, debit
46659, 2023-11-12, 18:22:8, 12, 0.99, 12.99, cash
46660, 2023-11-12, 13:21:47, 20, 1.65, 21.65, debit
46661, 2023-11-12, 15:46:57, 17, 1.40, 18.40, cash
46662, 2023-11-12, 19:20:51, 23, 1.90, 24.90, credit
46663, 2023-11-12, 21:15:7, 5, 0.41, 5.41, debit
46664, 2023-11-12, 16:54:27, 5, 0.41, 5.41, debit
46665, 2023-11-12, 12:8:31, 27, 2.23, 29.23, cash
46666, 2023-11-12, 19:14:20, 25, 2.06, 27.06, debit
46667, 2023-11-12, 17:25:41, 22, 1.82, 23.82, debit
46668, 2023-11-12, 20:51:38, 10, 0.83, 10.82, cash
46669, 2023-11-12, 21:41:52, 5, 0.41, 5.41, credit
46670, 2023-11-12, 16:21:17, 13, 1.07, 14.07, debit
46671, 2023-11-12, 19:20:2, 21, 1.73, 22.73, debit
46672, 2023-11-12, 16:49:30, 14, 1.16, 15.15, credit
46673, 2023-11-12, 17:4:49, 24, 1.98, 25.98, credit
46674, 2023-11-12, 13:25:44, 18, 1.49, 19.48, cash
46675, 2023-11-12, 15:14:55, 27, 2.23, 29.23, debit
46676, 2023-11-12, 12:32:33, 19, 1.57, 20.57, cash
46677, 2023-11-12, 14:6:42, 15, 1.24, 16.24, credit
46678, 2023-11-12, 22:43:10, 11, 0.91, 11.91, cash
46679, 2023-11-12, 15:50:45, 12, 0.99, 12.99, debit
46680, 2023-11-12, 15:55:43, 13, 1.07, 14.07, debit
46681, 2023-11-12, 17:47:28, 11, 0.91, 11.91, cash
46682, 2023-11-12, 13:10:50, 14, 1.16, 15.15, credit
46683, 2023-11-12, 15:30:42, 5, 0.41, 5.41, debit
46684, 2023-11-12, 12:11:17, 7, 0.58, 7.58, debit
46685, 2023-11-12, 16:48:31, 13, 1.07, 14.07, cash
46686, 2023-11-12, 13:50:25, 8, 0.66, 8.66, cash
46687, 2023-11-12, 14:11:23, 20, 1.65, 21.65, debit
46688, 2023-11-12, 21:33:40, 22, 1.82, 23.82, credit
46689, 2023-11-12, 15:4:38, 5, 0.41, 5.41, debit
46690, 2023-11-12, 20:39:47, 18, 1.49, 19.48, debit
46691, 2023-11-12, 15:1:9, 5, 0.41, 5.41, credit
46692, 2023-11-12, 13:8:3, 20, 1.65, 21.65, credit
46693, 2023-11-12, 11:30:38, 9, 0.74, 9.74, credit
